,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
22,0.021,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
23,0.022,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
24,0.023,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
25,0.024,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
26,0.025,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
27,0.026000000000000002,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
28,0.027,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
29,0.028,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
30,0.029,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
31,0.03,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
32,0.031,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
33,0.032,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
34,0.033,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
35,0.034,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
36,0.035,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
37,0.036000000000000004,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
38,0.037,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
39,0.038,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
40,0.039,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
41,0.04,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
42,0.041,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
43,0.042,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
44,0.043000000000000003,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
45,0.044,0.02145922746781116,1.0,0.04201680672268908,0,231,0,2,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,2,2,24,1,1.0,0.9090909090909091,0.9523809523809523,0,0,24,0,1.0,1.0,1.0,8,13,24,1,1.0,1.0,1.0,11,10,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,1,3,24,1,1.0,1.0,1.0,2,0,24,1,1.0,1.0,1.0,7,4,24,1,0.012875536480686695,1.0,0.02542372881355932,0,232,0,2,0.0,0.0,0.0,0,0,0,0,0.017167381974248927,1.0,0.03375527426160338,0,231,0,2,1.0,1.0,1.0,4,1,24,1,1.0,1.0,1.0,1,0,24,1,1.0,1.0,1.0,3,0,24,1,1.0,1.0,1.0,2,3,24,1,1.0,1.0,1.0,2,2,24,1,1.0,1.0,1.0,7,6,24,1,1.0,1.0,1.0,5,5,24,1,1.0,1.0,1.0,2,1,24,1,1.0,1.0,1.0,7,2,24,1,1.0,1.0,1.0,0,0,24,0,1.0,1.0,1.0,1,2,24,1,0.1228813559322034,0.18641999226111375,0.1228813559322034
